,Symbol,Series,Date,Prev_Close,Open_Price,High_Price,Low_Price,Last_Price,Close_Price,Average_Price,Total_Traded_Quantity,Turnover,No_of_Trades,Deliverable_Qty,Percent_Dly_Qt_to_Traded_Qty,Date_Year,Date_Month,Day_Perc_Change,Trend
339,PNB,EQ,2018-09-24,72.85,74.0,74.4,68.65,68.8,69.2,70.61,37491629,2647152839.5,98995,8503213,22.68,2018,9,-5.01,Among top losers
340,PNB,EQ,2018-09-25,69.2,69.15,69.65,63.65,67.45,66.95,66.94,58214340,3896995265.85,133168,11740261,20.17,2018,9,-3.25,Among top losers
341,PNB,EQ,2018-09-26,66.95,68.15,69.2,66.25,66.9,67.05,67.52,43152887,2913668673.95,97525,6678426,15.48,2018,9,0.15,Slight
342,PNB,EQ,2018-09-27,67.05,67.7,67.7,61.25,61.85,62.5,64.64,47047470,3041171565.85,120036,18391128,39.09,2018,9,-6.79,Among top losers
343,PNB,EQ,2018-09-28,62.5,62.55,63.4,58.45,59.75,59.7,60.73,68264539,4145592477.65,158537,12379718,18.13,2018,9,-4.48,Among top losers
344,PNB,EQ,2018-10-01,59.7,60.0,63.55,58.55,63.3,63.2,61.29,39640035,2429408453.9,96377,6114470,15.42,2018,10,5.86,Among top gainers
345,PNB,EQ,2018-10-03,63.2,63.8,66.35,62.7,64.4,64.65,64.86,42231670,2739335282.8,103608,6306568,14.93,2018,10,2.29,Positive
346,PNB,EQ,2018-10-04,64.65,63.15,65.5,62.85,64.5,64.8,64.54,32208001,2078747423.35,75755,3753084,11.65,2018,10,0.23,Slight
347,PNB,EQ,2018-10-05,64.8,65.0,66.35,63.0,63.25,63.85,64.78,31872123,2064824703.25,80788,4176873,13.11,2018,10,-1.47,Negative
348,PNB,EQ,2018-10-08,63.85,64.0,64.6,61.1,62.7,62.85,63.24,29733364,1880355176.35,64550,3402988,11.45,2018,10,-1.57,Negative
349,PNB,EQ,2018-10-09,62.85,63.45,63.9,61.5,62.8,62.65,62.67,24773210,1552469763.25,53109,1655065,6.68,2018,10,-0.32,Slight
350,PNB,EQ,2018-10-10,62.65,62.8,66.95,62.3,66.5,66.3,64.82,30162010,1955133957.55,68958,5640187,18.7,2018,10,5.83,Among top gainers
351,PNB,EQ,2018-10-11,66.3,64.0,66.0,63.1,64.35,64.3,64.43,27655306,1781825601.75,60582,5379337,19.45,2018,10,-3.02,Among top losers
352,PNB,EQ,2018-10-12,64.3,65.1,67.65,65.05,66.5,66.5,66.61,22188888,1477947036.45,52869,4875478,21.97,2018,10,3.42,Among top gainers
353,PNB,EQ,2018-10-15,66.5,67.0,67.95,65.35,67.55,67.55,67.11,21390663,1435486502.8,52876,4223244,19.74,2018,10,1.58,Positive
354,PNB,EQ,2018-10-16,67.55,68.2,70.35,67.85,69.9,69.95,69.19,21972857,1520290714.45,56211,3370186,15.34,2018,10,3.55,Among top gainers
355,PNB,EQ,2018-10-17,69.95,71.0,71.15,66.1,66.3,66.5,68.5,24801387,1698975153.1,56621,5123946,20.66,2018,10,-4.93,Among top losers
356,PNB,EQ,2018-10-19,66.5,66.2,67.4,65.25,66.15,66.0,66.39,18158920,1205518602.6,48163,2207272,12.16,2018,10,-0.75,Slight negative
357,PNB,EQ,2018-10-22,66.0,66.9,67.45,65.4,65.8,65.7,66.41,16020570,1063935181.4,42701,1788997,11.17,2018,10,-0.45,Slight
358,PNB,EQ,2018-10-23,65.7,65.45,66.25,63.85,65.15,64.75,64.97,16070344,1044078728.05,40061,2176375,13.54,2018,10,-1.45,Negative
359,PNB,EQ,2018-10-24,64.75,65.8,66.35,64.6,66.3,65.8,65.36,17199693,1124229068.9,45278,3097894,18.01,2018,10,1.62,Positive
360,PNB,EQ,2018-10-25,65.8,65.2,66.7,65.0,65.75,65.65,65.77,23250113,1529220817.95,65413,5552009,23.88,2018,10,-0.23,Slight
361,PNB,EQ,2018-10-26,65.65,66.0,67.25,65.25,66.3,66.15,66.27,20915568,1386047533.5,49296,3152893,15.07,2018,10,0.76,Slight positive
362,PNB,EQ,2018-10-29,66.15,66.85,71.8,65.6,70.75,70.9,69.59,36931154,2569956579.7,84576,6938666,18.79,2018,10,7.18,Bull run
363,PNB,EQ,2018-10-30,70.9,71.0,75.25,70.75,72.85,72.55,73.17,43626784,3191978431.55,99222,4671163,10.71,2018,10,2.33,Positive
364,PNB,EQ,2018-10-31,72.55,73.8,74.25,71.7,73.6,73.65,73.12,28632204,2093559417.75,64732,3641425,12.72,2018,10,1.52,Positive
365,PNB,EQ,2018-11-01,73.65,74.4,75.0,73.2,74.3,74.3,74.13,21269555,1576614116.25,49091,2710980,12.75,2018,11,0.88,Slight positive
366,PNB,EQ,2018-11-02,74.3,74.95,78.7,68.05,68.95,69.05,72.83,91979581,6699194943.55,227254,14168787,15.4,2018,11,-7.07,Bear drop
367,PNB,EQ,2018-11-05,69.05,68.7,70.95,67.4,70.8,70.4,69.19,33569269,2322773383.4,81635,3527283,10.51,2018,11,1.96,Positive
368,PNB,EQ,2018-11-06,70.4,71.2,71.55,69.9,70.3,70.6,70.77,18682517,1322157440.95,48290,2408838,12.89,2018,11,0.28,Slight
369,PNB,EQ,2018-11-07,70.6,71.0,71.2,70.6,71.0,70.95,70.92,2459502,174425464.65,11449,1086538,44.18,2018,11,0.5,Slight
370,PNB,EQ,2018-11-09,70.95,71.0,72.4,70.2,71.6,71.65,71.65,16410330,1175721778.6,42655,2667613,16.26,2018,11,0.99,Slight positive
371,PNB,EQ,2018-11-12,71.65,72.0,72.1,69.7,70.35,70.5,70.58,15610896,1101809724.05,36680,2508775,16.07,2018,11,-1.61,Negative
372,PNB,EQ,2018-11-13,70.5,68.5,70.3,68.45,69.95,70.0,69.56,16257056,1130900288.8,39739,1610115,9.9,2018,11,-0.71,Slight negative
373,PNB,EQ,2018-11-14,70.0,70.5,72.05,70.1,70.65,70.75,71.05,19262384,1368615328.6,45177,2436716,12.65,2018,11,1.07,Positive
374,PNB,EQ,2018-11-15,70.75,70.75,71.6,69.75,71.05,71.15,70.93,13633606,966986001.05,30301,1974296,14.48,2018,11,0.57,Slight positive
375,PNB,EQ,2018-11-16,71.15,71.4,74.15,70.6,73.25,73.2,72.36,29393571,2126920999.75,64667,6621521,22.53,2018,11,2.88,Positive
376,PNB,EQ,2018-11-19,73.2,73.9,74.05,72.5,73.45,73.3,73.37,17064185,1251943776.15,41595,2159302,12.65,2018,11,0.14,Slight
377,PNB,EQ,2018-11-20,73.3,72.3,74.3,70.65,70.95,71.3,72.9,22772511,1660082130.05,55361,3161196,13.88,2018,11,-2.73,Negative
378,PNB,EQ,2018-11-21,71.3,71.35,73.0,71.0,72.9,72.7,72.16,15213307,1097830391.0,42552,2031961,13.36,2018,11,1.96,Positive
379,PNB,EQ,2018-11-22,72.7,73.0,73.4,71.4,71.5,71.7,72.44,12316028,892218680.0,32046,1817852,14.76,2018,11,-1.38,Negative
380,PNB,EQ,2018-11-26,71.7,72.1,72.2,69.85,71.35,71.25,70.98,14534558,1031666540.2,32391,1626641,11.19,2018,11,-0.63,Slight negative
381,PNB,EQ,2018-11-27,71.25,71.25,73.15,70.6,72.45,72.45,71.76,18202285,1306122774.8,40126,2420673,13.3,2018,11,1.68,Positive
382,PNB,EQ,2018-11-28,72.45,72.95,73.0,69.1,69.45,69.6,71.03,21486398,1526243081.0,51272,3935026,18.31,2018,11,-3.93,Among top losers
383,PNB,EQ,2018-11-29,69.6,70.1,70.35,68.85,69.75,69.65,69.65,17242452,1200880067.3,43295,2923453,16.95,2018,11,0.07,Slight
384,PNB,EQ,2018-11-30,69.65,70.0,70.5,69.0,69.9,69.9,69.71,14026529,977772766.75,34491,2370805,16.9,2018,11,0.36,Slight
385,PNB,EQ,2018-12-03,69.9,70.0,72.0,69.45,71.55,71.45,70.74,15579155,1102013870.85,38318,2972118,19.08,2018,12,2.22,Positive
386,PNB,EQ,2018-12-04,71.45,71.45,71.9,69.25,69.65,69.55,70.62,17168281,1212471240.0,35981,3793750,22.1,2018,12,-2.66,Negative
387,PNB,EQ,2018-12-05,69.55,69.5,70.1,68.4,68.65,68.95,69.3,15370028,1065143645.3,39501,3820238,24.86,2018,12,-0.86,Slight negative
388,PNB,EQ,2018-12-06,68.95,68.5,68.65,65.85,66.0,66.1,66.9,22242427,1488068544.45,51052,5764840,25.92,2018,12,-4.13,Among top losers
389,PNB,EQ,2018-12-07,66.1,66.4,67.0,64.45,65.8,66.0,65.98,21210644,1399411738.5,46818,3903238,18.4,2018,12,-0.15,Slight
390,PNB,EQ,2018-12-10,66.0,64.9,65.85,64.0,64.75,64.85,64.91,15452401,1003038959.2,38443,1966712,12.73,2018,12,-1.74,Negative
391,PNB,EQ,2018-12-11,64.85,63.5,69.15,63.35,68.8,68.7,66.97,33859505,2267629958.7,75550,3911957,11.55,2018,12,5.94,Among top gainers
392,PNB,EQ,2018-12-12,68.7,69.1,72.0,69.05,70.65,70.8,70.69,29040526,2052947878.35,63179,3270865,11.26,2018,12,3.06,Among top gainers
393,PNB,EQ,2018-12-13,70.8,71.6,72.5,70.95,71.35,71.35,71.67,18076633,1295558831.2,44355,3156544,17.46,2018,12,0.78,Slight positive
394,PNB,EQ,2018-12-14,71.35,71.0,73.4,70.8,72.7,72.65,72.59,21183370,1537706908.6,59096,3545123,16.74,2018,12,1.82,Positive
395,PNB,EQ,2018-12-17,72.65,72.8,73.25,71.9,72.8,72.85,72.68,11039826,802416600.85,25644,1586572,14.37,2018,12,0.28,Slight
396,PNB,EQ,2018-12-18,72.85,72.6,75.8,72.15,74.4,74.25,74.49,33486536,2494574745.5,82592,5593107,16.7,2018,12,1.92,Positive
397,PNB,EQ,2018-12-19,74.25,74.9,77.25,74.75,77.0,76.95,76.43,29772662,2275658997.15,74510,6323430,21.24,2018,12,3.64,Among top gainers
398,PNB,EQ,2018-12-20,76.95,76.4,78.1,75.65,76.35,76.1,76.96,28834262,2219121089.75,66328,3830293,13.28,2018,12,-1.1,Negative
399,PNB,EQ,2018-12-21,76.1,77.75,78.8,75.7,76.7,76.35,76.96,40025985,3080285430.25,86490,8447888,21.11,2018,12,0.33,Slight
400,PNB,EQ,2018-12-24,76.35,76.7,77.35,75.85,76.85,76.7,76.64,20719115,1587992756.15,38451,1881914,9.08,2018,12,0.46,Slight
401,PNB,EQ,2018-12-26,76.7,77.0,78.3,74.7,78.2,77.75,76.24,22820304,1739895218.85,48295,2621243,11.49,2018,12,1.37,Positive
402,PNB,EQ,2018-12-27,77.75,78.45,78.85,77.3,77.9,77.95,77.94,24709123,1925878237.0,45379,4458523,18.04,2018,12,0.26,Slight
403,PNB,EQ,2018-12-28,77.95,78.0,79.0,77.9,78.35,78.45,78.49,18081826,1419242196.3,36135,3613603,19.98,2018,12,0.64,Slight positive
404,PNB,EQ,2018-12-31,78.45,78.7,79.45,77.85,78.1,78.1,78.45,13924275,1092290092.3,28721,1567542,11.26,2018,12,-0.45,Slight
405,PNB,EQ,2019-01-01,78.1,78.6,80.0,78.05,79.95,79.8,79.07,18609031,1471497118.7,40373,3431838,18.44,2019,1,2.18,Positive
406,PNB,EQ,2019-01-02,79.8,79.55,80.4,77.3,77.95,77.85,78.87,27192314,2144548937.25,56734,4095844,15.06,2019,1,-2.44,Negative
407,PNB,EQ,2019-01-03,77.85,78.1,78.95,77.05,77.8,77.85,77.95,18780736,1463883159.9,36287,1474585,7.85,2019,1,0.0,Slight
408,PNB,EQ,2019-01-04,77.85,78.0,81.9,77.65,81.85,81.3,80.13,35324306,2830622456.8,75559,6067487,17.18,2019,1,4.43,Among top gainers
409,PNB,EQ,2019-01-07,81.3,82.45,82.9,80.0,80.7,80.55,81.4,21061552,1714462864.35,50185,4354474,20.67,2019,1,-0.92,Slight negative
410,PNB,EQ,2019-01-08,80.55,80.55,81.95,79.75,81.75,81.7,81.07,17598981,1426765933.8,39537,2368195,13.46,2019,1,1.43,Positive
411,PNB,EQ,2019-01-09,81.7,82.0,82.15,79.8,80.35,80.7,80.97,18063915,1462651767.5,39800,2653314,14.69,2019,1,-1.22,Negative
412,PNB,EQ,2019-01-10,80.7,80.3,81.65,80.1,81.05,81.25,80.93,15125630,1224042091.55,32884,1837351,12.15,2019,1,0.68,Slight positive
413,PNB,EQ,2019-01-11,81.25,81.25,81.55,80.35,80.45,80.65,80.9,12150994,983050679.75,26695,1437130,11.83,2019,1,-0.74,Slight negative
414,PNB,EQ,2019-01-14,80.65,80.35,82.9,79.1,82.85,82.5,81.15,22990328,1865763736.2,56239,4644210,20.2,2019,1,2.29,Positive
415,PNB,EQ,2019-01-15,82.5,82.85,83.4,81.5,82.05,81.95,82.44,14499042,1195336747.35,35641,2267817,15.64,2019,1,-0.67,Slight negative
416,PNB,EQ,2019-01-16,81.95,82.0,85.0,81.85,84.05,84.25,84.15,30560868,2571567871.75,81644,4906946,16.06,2019,1,2.81,Positive
417,PNB,EQ,2019-01-17,84.25,84.3,85.05,82.95,84.4,84.55,84.07,22181000,1864754591.85,63809,3871270,17.45,2019,1,0.36,Slight
418,PNB,EQ,2019-01-18,84.55,84.55,84.85,82.5,82.75,82.85,83.78,16185024,1356052392.05,44728,2942085,18.18,2019,1,-2.01,Negative
419,PNB,EQ,2019-01-21,82.85,82.85,83.55,79.65,80.0,80.25,82.02,20063465,1645692756.95,47785,2628097,13.1,2019,1,-3.14,Among top losers
420,PNB,EQ,2019-01-22,80.25,80.2,80.5,78.3,78.45,78.6,79.28,17346423,1375215115.2,39313,2028620,11.69,2019,1,-2.06,Negative
421,PNB,EQ,2019-01-23,78.6,78.6,79.4,77.3,77.55,77.75,78.53,12687561,996354333.95,31971,1670772,13.17,2019,1,-1.08,Negative
422,PNB,EQ,2019-01-24,77.75,77.75,78.55,77.25,78.4,78.1,77.93,13272022,1034294332.95,28973,1475089,11.11,2019,1,0.45,Slight
423,PNB,EQ,2019-01-25,78.1,78.35,80.45,75.9,77.0,76.6,78.52,19763289,1551740953.65,44445,3407205,17.24,2019,1,-1.92,Negative
424,PNB,EQ,2019-01-28,76.6,77.0,78.15,75.75,76.2,76.1,76.72,19106196,1465867001.9,47490,2556523,13.38,2019,1,-0.65,Slight negative
425,PNB,EQ,2019-01-29,76.1,76.15,78.5,75.55,77.7,77.3,77.16,17793292,1372950826.5,42270,2126321,11.95,2019,1,1.58,Positive
426,PNB,EQ,2019-01-30,77.3,77.75,78.25,76.7,77.2,77.25,77.39,11238545,869805042.9,26381,1335812,11.89,2019,1,-0.06,Slight
427,PNB,EQ,2019-01-31,77.25,77.7,77.8,75.45,77.45,77.5,76.8,16757529,1286919684.2,39575,2828836,16.88,2019,1,0.32,Slight
428,PNB,EQ,2019-02-01,77.5,78.0,78.4,73.55,73.8,73.9,76.24,25916009,1975725575.2,54212,3849114,14.85,2019,2,-4.65,Among top losers
429,PNB,EQ,2019-02-04,73.9,74.05,74.1,71.05,73.5,73.15,72.41,22905988,1658709447.0,51975,2360852,10.31,2019,2,-1.01,Negative
430,PNB,EQ,2019-02-05,73.15,74.5,76.5,72.0,73.3,73.4,74.63,70132820,5234219810.85,184975,6796631,9.69,2019,2,0.34,Slight
431,PNB,EQ,2019-02-06,73.4,74.1,75.65,72.8,75.45,75.2,74.21,27503709,2041097669.65,64621,2841823,10.33,2019,2,2.45,Positive
432,PNB,EQ,2019-02-07,75.2,75.65,76.6,74.85,75.65,75.65,75.69,23866199,1806532220.05,53494,2368010,9.92,2019,2,0.6,Slight positive
433,PNB,EQ,2019-02-08,75.65,75.0,75.0,70.65,71.1,71.2,72.4,31290303,2265461385.1,85924,6171658,19.72,2019,2,-5.88,Among top losers
434,PNB,EQ,2019-02-11,71.2,71.4,71.45,70.3,71.0,70.85,70.88,18322730,1298712118.55,67103,4883894,26.65,2019,2,-0.49,Slight
435,PNB,EQ,2019-02-12,70.85,71.2,72.25,70.85,71.3,71.35,71.52,13405209,958680126.7,38573,1863854,13.9,2019,2,0.71,Slight positive
436,PNB,EQ,2019-02-13,71.35,71.7,71.85,69.1,69.45,69.45,70.56,14108866,995502939.85,40002,2086552,14.79,2019,2,-2.66,Negative
437,PNB,EQ,2019-02-14,69.45,69.5,72.65,68.7,72.35,72.25,70.95,18981245,1346628292.85,45074,2945259,15.52,2019,2,4.03,Among top gainers
438,PNB,EQ,2019-02-15,72.25,72.0,73.2,69.4,70.2,70.05,70.83,22508284,1594293499.7,50741,3966625,17.62,2019,2,-3.04,Among top losers
439,PNB,EQ,2019-02-18,70.05,70.25,71.1,68.7,68.9,69.0,69.7,17183987,1197701406.55,49698,3383914,19.69,2019,2,-1.5,Negative
440,PNB,EQ,2019-02-19,69.0,69.3,71.5,69.1,69.9,69.95,70.4,18800655,1323528807.5,46883,2359469,12.55,2019,2,1.38,Positive
441,PNB,EQ,2019-02-20,69.95,70.4,71.45,70.25,71.2,71.1,70.88,14646666,1038190222.3,37791,2231622,15.24,2019,2,1.64,Positive
442,PNB,EQ,2019-02-21,71.1,76.0,76.0,72.65,73.0,73.15,73.54,47884317,3521485797.1,110852,6155068,12.85,2019,2,2.88,Positive
443,PNB,EQ,2019-02-22,73.15,72.95,73.95,72.5,73.35,73.2,73.25,17255280,1263934556.6,43245,1952517,11.32,2019,2,0.07,Slight
444,PNB,EQ,2019-02-25,73.2,73.4,73.75,72.9,73.55,73.5,73.38,10143437,744367910.45,25716,2219541,21.88,2019,2,0.41,Slight
445,PNB,EQ,2019-02-26,73.5,72.8,72.8,70.1,71.85,71.85,71.6,24903931,1783080889.75,56902,4713420,18.93,2019,2,-2.24,Negative
446,PNB,EQ,2019-02-27,71.85,72.5,73.6,70.95,71.35,71.5,72.14,24053517,1735184536.0,51611,3458970,14.38,2019,2,-0.49,Slight
447,PNB,EQ,2019-02-28,71.5,71.55,72.7,71.45,72.6,72.3,72.02,16139027,1162310764.6,32782,3769849,23.36,2019,2,1.12,Positive
448,PNB,EQ,2019-03-01,72.3,73.0,77.0,72.7,77.0,76.65,75.41,37660508,2839964029.85,80382,7940741,21.09,2019,3,6.02,Among top gainers
449,PNB,EQ,2019-03-05,76.65,77.0,83.35,76.25,82.25,82.65,81.08,50845208,4122298389.1,129170,9619217,18.92,2019,3,7.83,Bull run
450,PNB,EQ,2019-03-06,82.65,82.7,83.8,81.4,82.2,82.4,82.51,27381377,2259179099.95,80702,5316308,19.42,2019,3,-0.3,Slight
451,PNB,EQ,2019-03-07,82.4,82.45,86.2,81.3,85.4,85.45,84.84,48792690,4139723348.9,122281,8038554,16.47,2019,3,3.7,Among top gainers
452,PNB,EQ,2019-03-08,85.45,85.35,85.85,83.6,83.85,83.8,84.5,26190794,2213141429.55,64071,3656720,13.96,2019,3,-1.93,Negative
453,PNB,EQ,2019-03-11,83.8,84.1,86.45,84.1,85.8,85.85,85.55,23446148,2005852646.25,68149,3706374,15.81,2019,3,2.45,Positive
454,PNB,EQ,2019-03-12,85.85,86.75,87.35,84.75,85.1,85.4,85.97,28275260,2430874625.9,77215,6386050,22.59,2019,3,-0.52,Slight negative
455,PNB,EQ,2019-03-13,85.4,85.2,85.95,83.3,85.05,84.85,84.63,26167126,2214634653.7,62335,3790818,14.49,2019,3,-0.64,Slight negative
456,PNB,EQ,2019-03-14,84.85,85.05,85.75,83.7,84.6,84.45,84.64,23309588,1972921370.1,57527,2402619,10.31,2019,3,-0.47,Slight
457,PNB,EQ,2019-03-15,84.45,85.3,87.3,85.1,85.5,86.05,86.32,47765635,4123085419.8,109788,13075499,27.37,2019,3,1.89,Positive
458,PNB,EQ,2019-03-18,86.05,86.45,87.1,85.05,86.7,86.65,85.99,28960560,2490398055.45,65665,4083352,14.1,2019,3,0.7,Slight positive
459,PNB,EQ,2019-03-19,86.65,87.65,91.95,87.5,90.5,90.5,90.01,76686943,6902948226.6,170929,8465419,11.04,2019,3,4.44,Among top gainers
460,PNB,EQ,2019-03-20,90.5,91.0,94.15,89.35,93.8,93.55,91.87,65416389,6009891851.75,152364,6719229,10.27,2019,3,3.37,Among top gainers
461,PNB,EQ,2019-03-22,93.55,95.95,95.95,90.6,91.05,91.55,93.7,69603817,6522164413.5,167633,13351006,19.18,2019,3,-2.14,Negative
462,PNB,EQ,2019-03-25,91.55,89.55,91.25,89.2,90.4,90.3,90.25,30226076,2727976582.05,68050,3305295,10.94,2019,3,-1.37,Negative
463,PNB,EQ,2019-03-26,90.3,91.2,93.1,90.7,93.1,92.5,91.9,24611358,2261866869.25,60146,4376577,17.78,2019,3,2.44,Positive
464,PNB,EQ,2019-03-27,92.5,93.5,95.05,92.8,93.1,93.4,93.85,44404743,4167333183.4,98145,6169120,13.89,2019,3,0.97,Slight positive
465,PNB,EQ,2019-03-28,93.4,93.9,95.8,93.35,95.4,95.35,94.92,43461013,4125408079.7,89634,9952002,22.9,2019,3,2.09,Positive
466,PNB,EQ,2019-03-29,95.35,95.8,97.55,95.0,95.25,95.5,96.0,39934180,3833597527.15,87014,5665498,14.19,2019,3,0.16,Slight
467,PNB,EQ,2019-04-01,95.5,96.1,99.9,96.1,97.2,97.5,98.28,51690683,5080350787.0,117593,7431388,14.38,2019,4,2.09,Positive
468,PNB,EQ,2019-04-02,97.5,97.65,99.8,96.05,98.6,98.3,98.19,52878919,5192400851.5,108171,6959555,13.16,2019,4,0.82,Slight positive
469,PNB,EQ,2019-04-03,98.3,99.4,99.8,93.9,94.4,94.45,96.85,52523325,5087128001.6,109657,10103364,19.24,2019,4,-3.92,Among top losers
470,PNB,EQ,2019-04-04,94.45,94.0,95.75,92.85,93.7,93.65,94.24,45741687,4310589007.7,105400,5496413,12.02,2019,4,-0.85,Slight negative
471,PNB,EQ,2019-04-05,93.65,94.3,94.75,92.0,93.8,93.1,93.14,30275193,2819743306.85,74935,4156634,13.73,2019,4,-0.59,Slight negative
472,PNB,EQ,2019-04-08,93.1,93.75,95.0,92.3,93.2,93.1,93.59,34248451,3205163748.55,79333,6552424,19.13,2019,4,0.0,Slight
473,PNB,EQ,2019-04-09,93.1,93.2,94.65,91.6,94.25,94.35,93.06,35537791,3307195966.15,82773,4937460,13.89,2019,4,1.34,Positive
474,PNB,EQ,2019-04-10,94.35,94.0,94.95,93.05,93.3,93.35,94.05,24772662,2329969596.15,58495,3381048,13.65,2019,4,-1.06,Negative
475,PNB,EQ,2019-04-11,93.35,93.4,93.55,92.0,92.65,92.7,92.69,20082380,1861402353.1,50109,2923261,14.56,2019,4,-0.7,Slight negative
476,PNB,EQ,2019-04-12,92.7,92.8,93.6,92.2,93.35,93.35,92.91,20151855,1872290756.9,45092,2988762,14.83,2019,4,0.7,Slight positive
477,PNB,EQ,2019-04-15,93.35,93.8,94.45,93.0,93.7,93.85,93.79,17833602,1672626217.05,37969,3912386,21.94,2019,4,0.54,Slight positive
478,PNB,EQ,2019-04-16,93.85,93.5,93.95,92.35,92.6,92.8,93.19,16776973,1563434598.45,37984,2455901,14.64,2019,4,-1.12,Negative
479,PNB,EQ,2019-04-18,92.8,92.55,92.8,89.7,90.0,90.05,90.72,24453025,2218413077.65,56615,5154445,21.08,2019,4,-2.96,Negative
480,PNB,EQ,2019-04-22,90.05,89.9,90.0,86.15,86.5,86.65,88.32,22607916,1996658638.25,61840,3994893,17.67,2019,4,-3.78,Among top losers
481,PNB,EQ,2019-04-23,86.65,86.55,89.0,86.5,87.3,87.2,87.91,26099019,2294305026.5,59387,2148393,8.23,2019,4,0.63,Slight positive
482,PNB,EQ,2019-04-24,87.2,87.7,88.8,86.75,88.7,88.35,87.7,20354853,1785092802.8,45173,2008365,9.87,2019,4,1.32,Positive
483,PNB,EQ,2019-04-25,88.35,88.0,89.15,86.05,86.45,86.75,87.83,20631056,1812032873.3,42245,3336878,16.17,2019,4,-1.81,Negative
484,PNB,EQ,2019-04-26,86.75,87.45,88.4,86.45,88.25,88.15,87.31,20387608,1780126726.25,38907,2213013,10.85,2019,4,1.61,Positive
485,PNB,EQ,2019-04-30,88.15,88.15,88.15,83.6,84.95,84.9,84.95,26321705,2235973315.15,64896,3590837,13.64,2019,4,-3.69,Among top losers
486,PNB,EQ,2019-05-02,84.9,84.25,87.85,84.0,86.4,86.1,86.64,27331709,2368131376.55,54834,2773924,10.15,2019,5,1.41,Positive
487,PNB,EQ,2019-05-03,86.1,86.95,87.8,86.3,87.3,87.15,87.13,20112657,1752334266.05,50336,1714096,8.52,2019,5,1.22,Positive
488,PNB,EQ,2019-05-06,87.15,86.35,87.55,85.6,86.1,86.25,86.59,17151414,1485157428.7,40056,2442594,14.24,2019,5,-1.03,Negative
489,PNB,EQ,2019-05-07,86.25,86.7,87.15,83.4,84.05,83.95,85.62,16356567,1400418264.15,37679,2333933,14.27,2019,5,-2.67,Negative
490,PNB,EQ,2019-05-08,83.95,83.75,85.4,83.25,84.05,83.95,84.43,23380690,1974095460.3,52244,2674859,11.44,2019,5,0.0,Slight
491,PNB,EQ,2019-05-09,83.95,84.1,85.35,82.8,84.5,84.25,84.3,22934344,1933317206.7,44704,2025433,8.83,2019,5,0.36,Slight
492,PNB,EQ,2019-05-10,84.25,85.0,87.25,84.4,86.0,86.25,85.53,21821500,1866352520.3,44879,1950720,8.94,2019,5,2.37,Positive
493,PNB,EQ,2019-05-13,86.25,86.15,86.2,79.05,79.9,79.8,82.13,34293332,2816529415.2,88162,7102109,20.71,2019,5,-7.48,Bear drop
