,Symbol,Series,Date,Prev_Close,Open_Price,High_Price,Low_Price,Last_Price,Close_Price,Average_Price,Total_Traded_Quantity,Turnover,No_of_Trades,Deliverable_Qty,Percent_Dly_Qt_to_Traded_Qty,Date_Year,Date_Month,Day_Perc_Change,Trend
144,M&amp;M,EQ,2017-12-08,1379.55,1386.7,1393.65,1379.4,1387.0,1388.15,1387.23,1199696,1664259781.75,38460,928249,77.37,2017,12,0.62,Slight positive
145,M&amp;M,EQ,2017-12-11,1388.15,1395.85,1427.85,1392.5,1417.85,1418.25,1415.18,1323321,1872731818.8,38802,852243,64.4,2017,12,2.17,Positive
146,M&amp;M,EQ,2017-12-12,1418.25,1419.8,1428.5,1411.1,1420.0,1419.15,1419.62,1406120,1996157493.25,47037,1062732,75.58,2017,12,0.06,Slight
147,M&amp;M,EQ,2017-12-13,1419.15,1421.8,1432.0,1410.0,1411.0,1412.5,1421.14,1893574,2691036767.85,28683,1563376,82.56,2017,12,-0.47,Slight
148,M&amp;M,EQ,2017-12-14,1412.5,1417.0,1436.0,1413.0,1432.0,1431.6,1428.93,2752965,3933786533.6,64401,2098747,76.24,2017,12,1.35,Positive
149,M&amp;M,EQ,2017-12-15,1431.6,1442.5,1490.0,1441.0,1483.0,1483.4,1471.96,3552757,5229500192.45,100168,2010344,56.59,2017,12,3.62,Among top gainers
150,M&amp;M,EQ,2017-12-18,1483.4,1484.0,1539.0,1455.0,1521.8,1521.45,1518.14,4265351,6475392865.3,100737,2736288,64.15,2017,12,2.57,Positive
151,M&amp;M,EQ,2017-12-19,1521.45,1535.0,1560.95,1522.0,1550.4,1556.3,1539.87,5673987,8737214691.15,78208,4112440,72.48,2017,12,2.29,Positive
152,M&amp;M,EQ,2017-12-20,1556.3,1560.0,1571.4,1533.1,1534.2,1541.75,1557.09,4830014,7520746124.05,104321,3529758,73.08,2017,12,-0.93,Slight negative
153,M&amp;M,EQ,2017-12-21,1541.75,767.0,767.0,738.95,742.85,742.2,746.46,6803736,5078683006.3,79258,4677871,68.75,2017,12,-51.86,Bear drop
154,M&amp;M,EQ,2017-12-22,742.2,747.0,753.4,743.0,747.4,746.2,747.7,2338232,1748302823.2,36522,1324387,56.64,2017,12,0.54,Slight positive
155,M&amp;M,EQ,2017-12-26,746.2,748.0,749.95,736.7,741.55,741.55,740.16,3887128,2877108903.45,38647,2861005,73.6,2017,12,-0.62,Slight negative
156,M&amp;M,EQ,2017-12-27,741.55,744.8,754.9,739.45,747.0,746.75,747.56,2523905,1886775227.35,38307,1523602,60.37,2017,12,0.7,Slight positive
157,M&amp;M,EQ,2017-12-28,746.75,747.0,753.95,745.35,751.9,749.95,749.75,5643656,4231337678.9,53488,3882053,68.79,2017,12,0.43,Slight
158,M&amp;M,EQ,2017-12-29,749.95,751.0,753.0,743.9,751.5,751.1,748.2,2055582,1537991668.7,73331,1594168,77.55,2017,12,0.15,Slight
159,M&amp;M,EQ,2018-01-01,751.1,751.0,758.9,743.0,745.5,744.65,750.77,2476302,1859140125.05,31240,1619007,65.38,2018,1,-0.86,Slight negative
160,M&amp;M,EQ,2018-01-02,744.65,754.0,758.0,746.3,753.0,752.9,753.06,3020597,2274687979.6,58268,1872751,62.0,2018,1,1.11,Positive
161,M&amp;M,EQ,2018-01-03,752.9,755.9,759.0,750.0,753.7,754.9,756.16,2256643,1706379602.85,54539,1298233,57.53,2018,1,0.27,Slight
162,M&amp;M,EQ,2018-01-04,754.9,761.0,761.0,750.5,755.75,756.0,755.23,1663380,1256234024.5,34624,887667,53.37,2018,1,0.15,Slight
163,M&amp;M,EQ,2018-01-05,756.0,756.0,758.5,753.6,755.6,756.35,756.82,1255982,950549554.2,28943,742659,59.13,2018,1,0.05,Slight
164,M&amp;M,EQ,2018-01-08,756.35,757.05,760.0,756.55,760.0,759.9,758.74,2309604,1752382390.1,36787,1896147,82.1,2018,1,0.47,Slight
165,M&amp;M,EQ,2018-01-09,759.9,760.0,766.0,757.2,761.85,762.45,761.91,1947163,1483569074.0,35374,1414599,72.65,2018,1,0.34,Slight
166,M&amp;M,EQ,2018-01-10,762.45,762.05,765.0,754.2,760.3,759.85,759.64,1275821,969159119.9,23414,810743,63.55,2018,1,-0.34,Slight
167,M&amp;M,EQ,2018-01-11,759.85,760.3,768.95,755.5,764.35,766.65,763.62,2291617,1749929249.05,44186,1616494,70.54,2018,1,0.89,Slight positive
168,M&amp;M,EQ,2018-01-12,766.65,767.1,769.5,761.75,766.85,767.5,765.5,1363265,1043576578.7,32787,981802,72.02,2018,1,0.11,Slight
169,M&amp;M,EQ,2018-01-15,767.5,770.0,775.65,755.65,758.35,759.2,766.28,2127778,1630472204.2,46230,1461680,68.7,2018,1,-1.08,Negative
170,M&amp;M,EQ,2018-01-16,759.2,759.0,762.55,741.0,748.35,746.7,749.79,1611817,1208517088.8,67427,1157147,71.79,2018,1,-1.65,Negative
171,M&amp;M,EQ,2018-01-17,746.7,747.05,754.0,738.85,741.65,745.35,746.0,1940533,1447644921.15,52439,1310624,67.54,2018,1,-0.18,Slight
172,M&amp;M,EQ,2018-01-18,745.35,750.0,765.0,745.0,759.3,759.25,759.25,2810014,2133505075.4,64309,1831859,65.19,2018,1,1.86,Positive
173,M&amp;M,EQ,2018-01-19,759.25,760.0,768.3,748.3,765.65,765.4,757.05,2005133,1517990916.15,31955,1214637,60.58,2018,1,0.81,Slight positive
174,M&amp;M,EQ,2018-01-22,765.4,762.1,769.0,756.0,759.05,759.6,760.53,934811,710955077.55,25213,573500,61.35,2018,1,-0.76,Slight negative
175,M&amp;M,EQ,2018-01-23,759.6,761.95,773.0,761.4,769.75,769.05,767.77,2775928,2131262634.45,78122,1839041,66.25,2018,1,1.24,Positive
176,M&amp;M,EQ,2018-01-24,769.05,769.05,771.0,752.4,756.5,755.4,758.37,2080315,1577655371.15,36248,1570279,75.48,2018,1,-1.77,Negative
177,M&amp;M,EQ,2018-01-25,755.4,756.5,762.0,748.35,762.0,757.8,756.24,2878048,2176498419.4,45389,1966167,68.32,2018,1,0.32,Slight
178,M&amp;M,EQ,2018-01-29,757.8,757.3,772.0,757.3,763.0,764.35,765.82,2074165,1588430944.65,41464,1433140,69.09,2018,1,0.86,Slight positive
179,M&amp;M,EQ,2018-01-30,764.35,764.0,768.65,753.1,764.9,764.9,761.66,1648188,1255359127.15,34725,1107535,67.2,2018,1,0.07,Slight
180,M&amp;M,EQ,2018-01-31,764.9,764.8,771.15,756.65,765.9,763.05,764.35,2242045,1713702172.5,38342,1630492,72.72,2018,1,-0.24,Slight
181,M&amp;M,EQ,2018-02-01,763.05,768.9,802.55,763.0,801.0,798.75,785.19,6896060,5414711116.15,122264,3297909,47.82,2018,2,4.68,Among top gainers
182,M&amp;M,EQ,2018-02-02,798.75,798.75,800.0,765.55,770.0,770.25,785.84,3783976,2973610028.25,75961,2211067,58.43,2018,2,-3.57,Among top losers
183,M&amp;M,EQ,2018-02-05,770.25,762.9,769.75,745.0,762.45,760.5,761.22,2018332,1536395408.25,61130,1308138,64.81,2018,2,-1.27,Negative
184,M&amp;M,EQ,2018-02-06,760.5,743.8,759.9,730.75,751.8,751.8,749.27,5626253,4215604282.25,70135,4279375,76.06,2018,2,-1.14,Negative
185,M&amp;M,EQ,2018-02-07,751.8,767.4,771.95,743.75,746.0,747.1,753.83,1909559,1439475921.7,52968,961729,50.36,2018,2,-0.63,Slight negative
186,M&amp;M,EQ,2018-02-08,747.1,754.0,760.7,746.0,755.9,752.2,755.16,3024010,2283602013.8,58172,2004379,66.28,2018,2,0.68,Slight positive
187,M&amp;M,EQ,2018-02-09,752.2,747.0,753.3,742.0,750.0,750.05,749.66,2214895,1660429189.6,48257,1390360,62.77,2018,2,-0.29,Slight
188,M&amp;M,EQ,2018-02-12,750.05,770.0,770.0,743.0,746.05,746.0,752.01,2662221,2002007302.65,54819,1095561,41.15,2018,2,-0.54,Slight negative
189,M&amp;M,EQ,2018-02-14,746.0,751.8,753.95,742.05,743.9,746.95,749.85,1207191,905217068.35,46664,578768,47.94,2018,2,0.13,Slight
190,M&amp;M,EQ,2018-02-15,746.95,748.1,751.3,743.5,748.95,749.35,748.66,1652980,1237511917.35,24107,998763,60.42,2018,2,0.32,Slight
191,M&amp;M,EQ,2018-02-16,749.35,752.65,753.75,742.0,742.5,743.75,745.61,1042980,777657492.7,17042,587662,56.34,2018,2,-0.75,Slight negative
192,M&amp;M,EQ,2018-02-19,743.75,744.0,744.8,716.05,726.3,724.65,726.95,1185926,862111584.85,29659,572597,48.28,2018,2,-2.57,Negative
193,M&amp;M,EQ,2018-02-20,724.65,726.8,733.2,703.0,709.0,709.0,715.17,2981323,2132162040.65,54968,1884808,63.22,2018,2,-2.16,Negative
194,M&amp;M,EQ,2018-02-21,709.0,716.0,716.0,701.0,708.0,708.4,706.54,2290218,1618119691.65,93312,1482464,64.73,2018,2,-0.08,Slight
195,M&amp;M,EQ,2018-02-22,708.4,702.0,724.5,700.4,721.6,721.95,712.55,3325355,2369486209.05,64376,2234680,67.2,2018,2,1.91,Positive
196,M&amp;M,EQ,2018-02-23,721.95,722.55,724.0,714.0,719.9,718.65,718.51,1648932,1184777574.35,58671,994049,60.28,2018,2,-0.46,Slight
197,M&amp;M,EQ,2018-02-26,718.65,722.0,737.0,719.25,735.4,735.4,730.4,1525511,1114235548.8,37699,836279,54.82,2018,2,2.33,Positive
198,M&amp;M,EQ,2018-02-27,735.4,741.9,742.0,731.0,738.9,739.8,738.2,1429191,1055035720.6,37912,784993,54.93,2018,2,0.6,Slight positive
199,M&amp;M,EQ,2018-02-28,739.8,734.0,734.95,725.1,727.0,728.35,729.97,1814444,1324487288.25,47123,1335754,73.62,2018,2,-1.55,Negative
200,M&amp;M,EQ,2018-03-01,728.35,728.0,736.5,727.5,731.0,732.55,733.15,1831321,1342628831.75,40238,1200086,65.53,2018,3,0.58,Slight positive
201,M&amp;M,EQ,2018-03-05,732.55,727.0,743.0,722.15,737.0,739.6,734.23,2170367,1593557964.5,47618,1524477,70.24,2018,3,0.96,Slight positive
202,M&amp;M,EQ,2018-03-06,739.6,743.0,743.0,716.0,719.9,719.9,728.8,1763292,1285079104.25,64751,1043383,59.17,2018,3,-2.66,Negative
203,M&amp;M,EQ,2018-03-07,719.9,721.0,725.8,702.45,707.8,707.8,709.08,2343794,1661927541.1,57817,1420042,60.59,2018,3,-1.68,Negative
204,M&amp;M,EQ,2018-03-08,707.8,710.55,729.2,707.1,724.0,726.65,721.59,2500680,1804468257.95,52819,1150799,46.02,2018,3,2.66,Positive
205,M&amp;M,EQ,2018-03-09,726.65,726.9,739.7,723.45,726.0,728.5,733.7,2191343,1607784912.35,46970,1428282,65.18,2018,3,0.25,Slight
206,M&amp;M,EQ,2018-03-12,728.5,735.05,739.25,731.2,737.0,737.1,735.01,1867680,1372760169.45,24168,1245004,66.66,2018,3,1.18,Positive
207,M&amp;M,EQ,2018-03-13,737.1,736.95,741.0,730.45,732.0,733.0,734.31,1823994,1339377667.85,57031,1081259,59.28,2018,3,-0.56,Slight negative
208,M&amp;M,EQ,2018-03-14,733.0,730.95,734.3,723.1,728.7,728.2,728.46,1366237,995251678.95,32697,751519,55.01,2018,3,-0.65,Slight negative
209,M&amp;M,EQ,2018-03-15,728.2,731.0,737.9,729.8,734.35,734.85,734.25,1249262,917275843.5,37029,685193,54.85,2018,3,0.91,Slight positive
210,M&amp;M,EQ,2018-03-16,734.85,739.0,752.0,735.55,742.15,740.75,744.81,4929069,3671216537.55,97289,3235804,65.65,2018,3,0.8,Slight positive
211,M&amp;M,EQ,2018-03-19,740.75,741.75,749.0,739.0,741.0,742.7,744.15,2081202,1548719529.8,60872,1005742,48.33,2018,3,0.26,Slight
212,M&amp;M,EQ,2018-03-20,742.7,740.4,744.0,732.05,741.2,740.95,736.12,1248986,919405871.35,28659,681688,54.58,2018,3,-0.24,Slight
213,M&amp;M,EQ,2018-03-21,740.95,743.0,750.75,739.5,747.0,745.35,747.06,2788242,2082991007.4,39066,2130088,76.4,2018,3,0.59,Slight positive
214,M&amp;M,EQ,2018-03-22,745.35,747.05,748.9,726.0,731.0,730.85,733.92,1877037,1377604263.15,53019,1104031,58.82,2018,3,-1.95,Negative
215,M&amp;M,EQ,2018-03-23,730.85,725.0,737.3,721.2,733.0,732.9,731.46,2276332,1665038548.95,43761,1412342,62.04,2018,3,0.28,Slight
216,M&amp;M,EQ,2018-03-26,732.9,734.35,750.0,727.05,745.0,746.5,741.7,1890961,1402531846.5,42750,1040490,55.02,2018,3,1.86,Positive
217,M&amp;M,EQ,2018-03-27,746.5,749.0,752.0,741.6,744.0,744.9,744.76,2422064,1803858152.5,66328,1797981,74.23,2018,3,-0.21,Slight
218,M&amp;M,EQ,2018-03-28,744.9,744.0,746.0,735.0,737.0,738.9,738.54,3301815,2438530248.7,67315,2260424,68.46,2018,3,-0.81,Slight negative
219,M&amp;M,EQ,2018-04-02,738.9,748.9,751.85,737.2,747.5,748.05,745.49,3567965,2659866487.6,66835,2486849,69.7,2018,4,1.24,Positive
220,M&amp;M,EQ,2018-04-03,748.05,748.0,771.4,745.05,770.0,770.1,760.57,2500384,1901704645.35,49920,1144249,45.76,2018,4,2.95,Positive
221,M&amp;M,EQ,2018-04-04,770.1,773.0,786.75,749.1,758.0,756.55,770.82,3295198,2540009133.7,57547,1672221,50.75,2018,4,-1.76,Negative
222,M&amp;M,EQ,2018-04-05,756.55,770.0,781.0,766.6,771.8,774.6,775.6,2224647,1725440418.2,48616,1365549,61.38,2018,4,2.39,Positive
223,M&amp;M,EQ,2018-04-06,774.6,774.6,774.6,764.05,771.45,771.95,770.18,1194886,920273281.1,25031,673968,56.4,2018,4,-0.34,Slight
224,M&amp;M,EQ,2018-04-09,771.95,772.0,788.2,770.0,786.0,786.2,783.68,1813902,1421513463.2,63475,1187134,65.45,2018,4,1.85,Positive
225,M&amp;M,EQ,2018-04-10,786.2,776.5,785.0,768.4,779.0,777.6,775.0,2193150,1699696502.9,118863,1223768,55.8,2018,4,-1.09,Negative
226,M&amp;M,EQ,2018-04-11,777.6,781.5,790.6,773.95,787.5,789.0,783.72,1448946,1135564828.0,32473,851859,58.79,2018,4,1.47,Positive
227,M&amp;M,EQ,2018-04-12,789.0,789.45,794.6,780.65,788.0,787.85,786.47,1146053,901338777.1,36428,606864,52.95,2018,4,-0.15,Slight
228,M&amp;M,EQ,2018-04-13,787.85,795.0,795.5,783.15,786.6,789.6,791.37,2183881,1728258346.3,55196,1385366,63.44,2018,4,0.22,Slight
229,M&amp;M,EQ,2018-04-16,789.6,783.2,805.0,783.2,804.0,801.45,797.53,2896629,2310136096.25,77090,1800136,62.15,2018,4,1.5,Positive
230,M&amp;M,EQ,2018-04-17,801.45,816.0,818.8,806.5,810.0,809.35,811.68,4339790,3522531557.2,99396,2695943,62.12,2018,4,0.99,Slight positive
231,M&amp;M,EQ,2018-04-18,809.35,813.0,813.0,795.7,798.7,798.3,801.36,1503151,1204563125.35,59564,964366,64.16,2018,4,-1.37,Negative
232,M&amp;M,EQ,2018-04-19,798.3,801.4,804.5,793.7,802.7,801.9,801.69,2590266,2076585190.3,61106,2004629,77.39,2018,4,0.45,Slight
233,M&amp;M,EQ,2018-04-20,801.9,791.9,804.45,791.9,798.15,799.5,798.15,2561105,2044154500.4,69113,2062867,80.55,2018,4,-0.3,Slight
234,M&amp;M,EQ,2018-04-23,799.5,803.9,833.8,800.05,823.05,824.3,819.87,2751312,2255725375.85,73505,1444774,52.51,2018,4,3.1,Among top gainers
235,M&amp;M,EQ,2018-04-24,824.3,823.9,844.0,822.1,839.7,838.55,833.6,2872669,2394652822.45,49465,1820368,63.37,2018,4,1.73,Positive
236,M&amp;M,EQ,2018-04-25,838.55,842.0,862.5,838.55,853.0,853.85,849.88,3602302,3061541531.4,81330,1926409,53.48,2018,4,1.82,Positive
237,M&amp;M,EQ,2018-04-26,853.85,859.0,868.75,851.0,853.5,858.15,859.24,5461957,4693141689.75,79080,3019386,55.28,2018,4,0.5,Slight
238,M&amp;M,EQ,2018-04-27,858.15,859.9,866.8,851.2,861.5,862.7,861.22,1087577,936643595.95,39945,486538,44.74,2018,4,0.53,Slight positive
239,M&amp;M,EQ,2018-04-30,862.7,864.4,878.95,864.1,873.05,873.3,872.56,1137366,992424195.4,39070,511716,44.99,2018,4,1.23,Positive
240,M&amp;M,EQ,2018-05-02,873.3,879.5,879.8,861.0,863.5,863.15,868.86,1341643,1165705111.25,39897,634908,47.32,2018,5,-1.16,Negative
241,M&amp;M,EQ,2018-05-03,863.15,863.0,875.5,851.6,861.45,865.1,865.95,2126154,1841132735.8,53132,1286216,60.49,2018,5,0.23,Slight
242,M&amp;M,EQ,2018-05-04,865.1,864.95,868.5,852.35,855.1,854.3,858.07,961238,824812584.95,45764,561141,58.38,2018,5,-1.25,Negative
243,M&amp;M,EQ,2018-05-07,854.3,862.0,887.9,858.5,886.5,885.6,876.34,1916654,1679634790.05,43741,992761,51.8,2018,5,3.66,Among top gainers
244,M&amp;M,EQ,2018-05-08,885.6,886.0,886.5,859.5,865.25,865.3,866.65,1834833,1590160180.95,39961,1123090,61.21,2018,5,-2.29,Negative
245,M&amp;M,EQ,2018-05-09,865.3,865.0,868.65,853.75,863.5,860.1,860.98,1630905,1404182244.35,46136,1013707,62.16,2018,5,-0.6,Slight negative
246,M&amp;M,EQ,2018-05-10,860.1,860.0,872.75,852.15,853.4,856.5,864.84,1369399,1184310384.35,45936,716656,52.33,2018,5,-0.42,Slight
247,M&amp;M,EQ,2018-05-11,856.5,857.95,872.8,848.85,865.15,869.1,861.17,1304682,1123551347.35,50727,593797,45.51,2018,5,1.47,Positive
248,M&amp;M,EQ,2018-05-14,869.1,872.0,874.0,850.0,850.05,852.65,856.82,1492933,1279176903.55,49092,958205,64.18,2018,5,-1.89,Negative
249,M&amp;M,EQ,2018-05-15,852.65,853.9,865.0,837.1,849.5,847.05,854.4,2060487,1760477471.45,45229,1293296,62.77,2018,5,-0.66,Slight negative
250,M&amp;M,EQ,2018-05-16,847.05,845.5,857.75,834.2,854.5,853.1,847.83,1559853,1322490885.35,48094,759620,48.7,2018,5,0.71,Slight positive
251,M&amp;M,EQ,2018-05-17,853.1,855.05,859.5,846.0,847.5,849.0,851.18,1065979,907339066.45,49910,674894,63.31,2018,5,-0.48,Slight
252,M&amp;M,EQ,2018-05-18,849.0,848.25,853.8,828.05,836.05,836.0,839.34,1983383,1664726416.7,54191,1313403,66.22,2018,5,-1.53,Negative
253,M&amp;M,EQ,2018-05-21,836.0,834.0,847.25,821.6,823.0,825.95,834.01,1670673,1393359340.65,59296,996471,59.64,2018,5,-1.2,Negative
254,M&amp;M,EQ,2018-05-22,825.95,822.2,837.0,812.25,830.0,830.2,826.39,1937535,1601150680.3,74497,1041331,53.75,2018,5,0.51,Slight positive
255,M&amp;M,EQ,2018-05-23,830.2,828.1,835.5,820.55,831.35,831.8,828.65,1315364,1089982831.3,52023,608906,46.29,2018,5,0.19,Slight
256,M&amp;M,EQ,2018-05-24,831.8,837.0,847.8,831.9,842.6,843.05,841.56,1394760,1173773495.6,38931,501308,35.94,2018,5,1.35,Positive
257,M&amp;M,EQ,2018-05-25,843.05,845.0,860.95,844.0,860.0,857.7,854.71,2069467,1768788075.8,63280,1348661,65.17,2018,5,1.74,Positive
258,M&amp;M,EQ,2018-05-28,857.7,862.4,864.65,845.05,851.0,849.95,851.99,3096495,2638178797.0,45291,1933384,62.44,2018,5,-0.9,Slight negative
259,M&amp;M,EQ,2018-05-29,849.95,854.0,875.7,850.0,874.95,870.25,862.32,4666224,4023793933.35,99185,1146432,24.57,2018,5,2.39,Positive
260,M&amp;M,EQ,2018-05-30,870.25,879.0,901.0,875.05,894.5,897.95,891.39,8212884,7320843042.7,174179,2746380,33.44,2018,5,3.18,Among top gainers
261,M&amp;M,EQ,2018-05-31,897.95,900.0,933.5,891.0,924.0,922.95,914.31,9417129,8610195782.9,174526,4574513,48.58,2018,5,2.78,Positive
262,M&amp;M,EQ,2018-06-01,922.95,922.5,927.5,897.05,901.65,901.6,912.31,3431462,3130552826.0,111901,1179262,34.37,2018,6,-2.31,Negative
263,M&amp;M,EQ,2018-06-04,901.6,908.0,918.35,906.0,913.0,914.5,913.81,3364222,3074243037.25,102898,1693908,50.35,2018,6,1.43,Positive
264,M&amp;M,EQ,2018-06-05,914.5,912.0,915.9,898.5,905.8,901.3,906.51,1836194,1664521623.0,76536,1027280,55.95,2018,6,-1.44,Negative
265,M&amp;M,EQ,2018-06-06,901.3,902.4,917.1,896.85,914.25,914.3,909.52,2102493,1912266880.95,76100,970692,46.17,2018,6,1.44,Positive
266,M&amp;M,EQ,2018-06-07,914.3,919.0,927.95,916.0,918.95,920.3,921.76,2668799,2460002992.25,112432,1597076,59.84,2018,6,0.66,Slight positive
267,M&amp;M,EQ,2018-06-08,920.3,917.0,917.65,903.1,908.6,911.65,909.67,1335422,1214788311.7,46244,649609,48.64,2018,6,-0.94,Slight negative
268,M&amp;M,EQ,2018-06-11,911.65,912.2,920.0,910.0,915.0,916.85,916.44,1747134,1601146937.75,86672,1214193,69.5,2018,6,0.57,Slight positive
269,M&amp;M,EQ,2018-06-12,916.85,920.0,926.4,914.05,916.0,917.6,920.42,2032546,1870787897.5,73164,1122266,55.21,2018,6,0.08,Slight
270,M&amp;M,EQ,2018-06-13,917.6,918.0,921.4,914.75,915.0,917.65,918.25,1353228,1242600338.65,78477,884968,65.4,2018,6,0.01,Slight
271,M&amp;M,EQ,2018-06-14,917.65,914.1,925.0,909.55,922.55,922.05,918.47,1385264,1272320670.45,53952,938681,67.76,2018,6,0.48,Slight
272,M&amp;M,EQ,2018-06-15,922.05,922.55,924.4,902.85,908.35,909.45,910.78,2619109,2385424534.05,75116,1942503,74.17,2018,6,-1.37,Negative
273,M&amp;M,EQ,2018-06-18,909.45,915.0,921.05,909.0,914.5,913.9,915.64,1496081,1369870184.9,70627,883020,59.02,2018,6,0.49,Slight
274,M&amp;M,EQ,2018-06-19,913.9,915.0,915.05,886.0,893.0,891.4,898.84,1878313,1688298963.1,80678,1027236,54.69,2018,6,-2.46,Negative
275,M&amp;M,EQ,2018-06-20,891.4,896.0,908.85,892.45,903.1,904.4,899.94,2671370,2404059698.85,83586,1316636,49.29,2018,6,1.46,Positive
276,M&amp;M,EQ,2018-06-21,904.4,909.8,909.8,874.1,883.1,883.6,888.01,4202520,3731867667.9,148517,2479898,59.01,2018,6,-2.3,Negative
277,M&amp;M,EQ,2018-06-22,883.6,882.8,912.7,882.05,910.0,908.2,902.31,4589148,4140842244.0,102882,2611662,56.91,2018,6,2.78,Positive
278,M&amp;M,EQ,2018-06-25,908.2,912.0,914.5,901.0,905.15,905.6,906.38,2984963,2705514766.3,77842,2024463,67.82,2018,6,-0.29,Slight
279,M&amp;M,EQ,2018-06-26,905.6,905.0,915.0,891.1,895.05,898.0,908.17,2106484,1913054094.5,65054,1332083,63.24,2018,6,-0.84,Slight negative
280,M&amp;M,EQ,2018-06-27,898.0,900.0,906.3,885.55,892.85,892.65,897.11,2168303,1945201832.7,71904,1286278,59.32,2018,6,-0.6,Slight negative
281,M&amp;M,EQ,2018-06-28,892.65,892.65,917.7,891.05,906.5,907.75,908.2,4493297,4080816135.1,89436,2518377,56.05,2018,6,1.69,Positive
282,M&amp;M,EQ,2018-06-29,907.75,909.0,914.9,894.85,896.6,897.7,899.64,2441612,2196562880.65,86615,1580792,64.74,2018,6,-1.11,Negative
283,M&amp;M,EQ,2018-07-02,897.7,907.0,907.7,878.65,885.05,886.65,888.41,2180118,1936848759.6,71682,972518,44.61,2018,7,-1.23,Negative
284,M&amp;M,EQ,2018-07-03,886.65,886.9,898.5,879.05,894.0,894.2,891.23,1406654,1253648816.45,60404,680376,48.37,2018,7,0.85,Slight positive
285,M&amp;M,EQ,2018-07-04,894.2,895.0,902.7,885.5,901.9,900.1,896.67,1457165,1306592822.3,36595,766518,52.6,2018,7,0.66,Slight positive
286,M&amp;M,EQ,2018-07-05,900.1,901.6,916.0,901.6,911.5,912.35,910.24,1935437,1761718869.2,66639,839539,43.38,2018,7,1.36,Positive
287,M&amp;M,EQ,2018-07-06,912.35,914.95,927.0,902.85,925.5,924.95,917.83,2998570,2752179840.9,96892,1506597,50.24,2018,7,1.38,Positive
288,M&amp;M,EQ,2018-07-09,924.95,931.0,940.0,927.6,932.5,932.75,934.41,2472960,2310747681.15,81746,1098789,44.43,2018,7,0.84,Slight positive
289,M&amp;M,EQ,2018-07-10,932.75,937.4,937.5,926.4,928.95,930.55,930.65,1617650,1505468341.9,86692,799200,49.41,2018,7,-0.24,Slight
290,M&amp;M,EQ,2018-07-11,930.55,928.95,939.7,926.45,931.55,931.0,932.71,2732003,2548173182.65,109709,1736426,63.56,2018,7,0.05,Slight
291,M&amp;M,EQ,2018-07-12,931.0,931.0,931.0,910.0,914.4,915.8,917.53,2173358,1994121296.8,107525,1187661,54.65,2018,7,-1.63,Negative
292,M&amp;M,EQ,2018-07-13,915.8,918.5,925.9,902.0,907.0,906.7,911.13,2296504,2092424381.1,66556,1237649,53.89,2018,7,-0.99,Slight negative
293,M&amp;M,EQ,2018-07-16,906.7,905.0,915.7,895.0,900.0,900.35,903.52,1901810,1718317716.65,70723,846898,44.53,2018,7,-0.7,Slight negative
294,M&amp;M,EQ,2018-07-17,900.35,903.0,925.3,901.1,924.0,922.45,916.2,1791101,1641009860.4,54166,767183,42.83,2018,7,2.45,Positive
295,M&amp;M,EQ,2018-07-18,922.45,926.6,929.8,900.0,903.15,902.45,910.22,1442856,1313313020.5,95945,665809,46.15,2018,7,-2.17,Negative
296,M&amp;M,EQ,2018-07-19,902.45,906.0,922.4,906.0,912.45,913.0,914.21,2040980,1865890375.2,72209,873507,42.8,2018,7,1.17,Positive
297,M&amp;M,EQ,2018-07-20,913.0,913.0,915.2,904.0,908.7,909.75,908.95,1667834,1515971070.75,64274,1072698,64.32,2018,7,-0.36,Slight
298,M&amp;M,EQ,2018-07-23,909.75,910.0,913.0,904.0,907.2,910.4,909.27,1179253,1072264341.35,39654,723547,61.36,2018,7,0.07,Slight
299,M&amp;M,EQ,2018-07-24,910.4,913.85,924.9,911.2,920.0,920.4,918.78,1982289,1821284707.85,76514,1188656,59.96,2018,7,1.1,Positive
300,M&amp;M,EQ,2018-07-25,920.4,924.9,925.0,908.7,909.6,910.1,913.93,1433236,1309874730.75,59054,733067,51.15,2018,7,-1.12,Negative
301,M&amp;M,EQ,2018-07-26,910.1,914.4,916.9,906.0,912.0,913.6,911.85,2785063,2539549985.4,87536,1891750,67.92,2018,7,0.38,Slight
302,M&amp;M,EQ,2018-07-27,913.6,915.0,915.9,902.8,909.65,909.85,908.58,1658854,1507203164.15,61461,1007035,60.71,2018,7,-0.41,Slight
303,M&amp;M,EQ,2018-07-30,909.85,916.0,935.0,912.05,933.3,933.25,926.91,2458481,2278785313.1,56781,1059687,43.1,2018,7,2.57,Positive
304,M&amp;M,EQ,2018-07-31,933.25,935.0,941.8,924.55,934.1,935.95,933.54,2011316,1877648439.3,86458,1064011,52.9,2018,7,0.29,Slight
305,M&amp;M,EQ,2018-08-01,935.95,939.5,943.4,926.1,929.0,929.75,934.28,2000884,1869395541.0,63736,1039891,51.97,2018,8,-0.66,Slight negative
306,M&amp;M,EQ,2018-08-02,929.75,925.75,925.75,910.05,911.25,911.3,915.14,1652795,1512540671.85,41887,1019499,61.68,2018,8,-1.98,Negative
307,M&amp;M,EQ,2018-08-03,911.3,914.05,925.0,914.05,920.25,920.65,919.66,1575164,1448618549.85,51009,1046233,66.42,2018,8,1.03,Positive
308,M&amp;M,EQ,2018-08-06,920.65,921.95,935.8,920.55,934.0,932.4,928.95,1702042,1581112156.35,41800,964232,56.65,2018,8,1.28,Positive
